stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8230DB004671,4671,Cherrywood Avenue,,53.320155,-6.405841,,,,
8230DB004672,4672,Saint John's Park East,,53.317548,-6.40112,,,,
8230DB004673,4673,Clondalkin Church,,53.318097,-6.395186,,,,
8230DB004674,4674,Yellow Meadows Dr,,53.326081560826,-6.38277084481012,,,,
8230DB004677,4677,Lealand Drive,,53.323014,-6.409968,,,,
8230DB004688,4688,Shancastle Park,,53.3504093402239,-6.40460702189292,,,,
8230DB004689,4689,Fonthill Retail Park,,53.3476991984373,-6.40559441371749,,,,
8230DB004690,4690,Fonthill Retail Park,,53.349509439251,-6.40519639715848,,,,
8230DB004691,4691,Rowlagh Crescent,,53.3435086159179,-6.40744789046173,,,,
8230DB004713,4713,Bianconi Avenue East,,53.291289,-6.427136,,,,
8230DB004714,4714,Castle Drive,,53.2887472357322,-6.42385492509485,,,,
8230DB004715,4715,Liffey Valley West,,53.352679,-6.395599,,,,
8230DB004749,4749,Sally Park Close,,53.285427,-6.330448,,,,
8230DB004750,4750,Monalea Grove,,53.28247,-6.33018,,,,
8230DB004751,4751,Carrig Wood,,53.279018,-6.332332,,,,
8230DB004754,4754,Ballycullen Drive,,53.278208,-6.336802,,,,
8230DB004755,4755,Ballycullen Avenue,,53.278490351479,-6.34221978161719,,,,
8230DB004756,4756,Scoil Treasa,,53.2803735470458,-6.33997237415219,,,,
8230DB004757,4757,Ballycullen Drive,,53.278325,-6.336813,,,,
8230DB004758,4758,Carrig Wood,,53.279123,-6.332193,,,,
8230DB004759,4759,Monalea Grove,,53.282443,-6.330444,,,,
8230DB004760,4760,Sally Park Close,,53.2853558740753,-6.33052521086227,,,,
8230DB004762,4762,Westbourne Avenue,,53.320902,-6.419443,,,,
8230DB004763,4763,Mill Court Avenue,,53.321216,-6.416744,,,,
8230DB004796,4796,Glenfield,,53.347363243354,-6.40601249168496,,,,
8230DB004797,4797,St Ronan's Avenue,,53.337065157306,-6.40549559350714,,,,
8230DB004798,4798,Whitethorn Crescent,,53.345614,-6.38092,,,,
8230DB004799,4799,Ballyfermot Road,,53.3451937376096,-6.37907372188316,,,,
8230DB004861,4861,Rossmore Crescent,,53.296639,-6.321159,,,,
8230DB004862,4862,Orwell Park Green,,53.299205,-6.319543,,,,
8230DB004863,4863,Orwell Park Green,,53.299303,-6.319479,,,,
8230DB004864,4864,Rossmore Road,,53.2974519836119,-6.32015167589773,,,,
8230DB004865,4865,Rossmore Crescent,,53.296166,-6.321402,,,,
8230DB004869,4869,Saint Colmcilles Way,,53.279114,-6.318757,,,,
8230DB004870,4870,Woodstown Crescent,,53.27673,-6.32963,,,,
8230DB004871,4871,Wood Dale View,,53.2761106877672,-6.33656873168673,,,,
8230DB004872,4872,Parklands,,53.2755620147915,-6.34234810723409,,,,
8230DB004873,4873,Old Court Farm,,53.2750327915754,-6.34695698774491,,,,
8230DB004874,4874,Old Court Road,,53.2746971546154,-6.3506286338437,,,,
8230DB004877,4877,Parkwood Grove,,53.276573,-6.359584,,,,
8230DB004878,4878,Aylesbury Shopping Centre,,53.276784,-6.366398,,,,
8230DB004880,4880,Aylesbury Shopping Centre,,53.276946,-6.366407,,,,
8230DB004882,4882,Old Court Road,,53.2747920313822,-6.35034008190742,,,,
8230DB004883,4883,Old Court Farm,,53.2751389286643,-6.34683293352434,,,,
8230DB004884,4884,Parklands,,53.2756284397548,-6.34260045154128,,,,
8230DB004885,4885,Wood Dale View,,53.2762189048752,-6.33659451965014,,,,
8230DB004886,4886,Woodstown Crescent,,53.276859,-6.329687,,,,
8230DB004887,4887,Saint Colmcilles Way,,53.279473,-6.318038,,,,
8230DB004888,4888,Palmers Crescent,,53.34743,-6.378929,,,,
8230DB004927,4927,Hazelgrove,,53.274836,-6.394348,,,,
8230DB004928,4928,Knockmore Avenue,,53.275993,-6.394859,,,,
8230DB004929,4929,Verschoyle Avenue,,53.2808055658924,-6.42141781405818,,,,
8230DB004930,4930,Citywest Road,,53.28757,-6.422488,,,,
8230DB004931,4931,Castle Drive,,53.289019,-6.42536,,,,
8230DB004932,4932,Magna Drive,,53.2788609880708,-6.42049974981812,,,,
8230DB004933,4933,Belfry,,53.2776403003762,-6.41927014304667,,,,
8230DB004960,4960,Citywest Road,,53.285051,-6.421621,,,,
8230DB005008,5008,Belgard Square North,,53.29045,-6.369357,,,,
8230DB005011,5011,Belgard Road,,53.3024709725102,-6.37688129130787,,,,
8230DB005022,5022,Lake Drive,,53.29338,-6.422829,,,,
8230DB005023,5023,Kiltipper Way,,53.275702,-6.373397,,,,
8230DB005024,5024,Marlfield,,53.270727,-6.371097,,,,
8230DB005056,5056,Hermitage Clinic,,53.3575214900454,-6.40279392760984,,,,
8230DB005058,5058,Ballyowen Road,,53.3508988211271,-6.42249407625999,,,,
8230DB005119,5119,Brownsbarn Orchard,,53.297902,-6.420127,,,,
8230DB005120,5120,Kingswood Hotel,,53.300758,-6.418627,,,,
8230DB005121,5121,Corkagh Demesne,,53.30447,-6.413928,,,,
8230DB005122,5122,Newlands Manor,,53.30698,-6.407352,,,,
8230DB005123,5123,Newlands Manor,,53.307047,-6.406975,,,,
8230DB005124,5124,Corkagh Demesne,,53.304286,-6.41425,,,,
8230DB005125,5125,Brownsbarn Orchard,,53.298504,-6.41943,,,,
8230DB005126,5126,Rathlawns,,53.277297,-6.479954,,,,
8230DB005129,5129,Butterfield Avenue,,53.2977087167285,-6.28577015809693,,,,
8230DB005130,5130,Charleville Square,,53.2966935915937,-6.29332705944726,,,,
8230DB005131,5131,Charleville Square,,53.2969745380315,-6.29160556321332,,,,
8230DB005132,5132,Owendore Avenue,,53.297946220461,-6.28666082155279,,,,
8230DB005133,5133,Castle Park,,53.2905101106857,-6.34305940969783,,,,
8230DB005138,5138,Esker Lodge,,53.3516756949076,-6.43439245578703,,,,
8230DB005150,5150,Ashleaf Shopping Centre,,53.315578,-6.317369,,,,
8230DB005161,5161,Marlfield,,53.270891,-6.371901,,,,
8230DB005162,5162,Kiltipper Way,,53.276246,-6.373767,,,,
8230DB005164,5164,Fforster Green,,53.35037673202,-6.4231141972725,,,,
8230DB005169,5169,Merrywell Business Park,,53.314718,-6.353663,,,,
8230DB006001,6001,Kingswood Avenue,,53.294477,-6.419399,,,,
8230DB006002,6002,Kingswood Avenue,,53.29527,-6.418214,,,,
8230DB006003,6003,Green Isle Hotel,,53.3099959556203,-6.40366832525734,,,,
8230DB006011,6011,Michael Collins Park,,53.32758,-6.396541,,,,
8230DB006013,6013,Nangor Road Roundabout,,53.324062,-6.40568,,,,
8230DB006014,6014,Michael Collins Park,,53.32744,-6.397537,,,,
8230DB006022,6022,Kingswood Avenue,,53.2951649041223,-6.41844305964385,,,,
8230DB006075,6075,Whitebrook,,53.283229,-6.390943,,,,
8230DB006083,6083,Walkinstown Crescent,,53.317105,-6.337211,,,,
8230DB006095,6095,Glenshane,,53.2867623972427,-6.39633029423498,,,,
8230DB006119,6119,Keeloges,,53.311299,-6.490632,,,,
8230DB006124,6124,St Brigid's Home,,53.2553873155014,-6.44879228501888,,,,
8230DB006128,6128,Ballycullen Avenue,,53.2831019273178,-6.34097643683369,,,,
8230DB006132,6132,Wellington Lane,,53.295636,-6.323328,,,,
8230DB006133,6133,Laraghcon,,53.3607693710254,-6.45214878291873,,,,
8230DB006134,6134,Laraghcon,,53.3608260222202,-6.45166594019241,,,,
8230DB006141,6141,Long Mile Road,,53.3236063663337,-6.34970347622671,,,,
8230DB006143,6143,Rosebank,,53.3282559719912,-6.39336308696332,,,,
8230DB006144,6144,Robinhood Industrial Estate,,53.3233985618198,-6.34897592155834,,,,
8230DB006145,6145,Nangor Road East,,53.32488,-6.355389,,,,
8230DB006146,6146,Killeen Road,,53.32637,-6.360466,,,,
8230DB006147,6147,Willow Road,,53.3269572819784,-6.36590823658414,,,,
8230DB006149,6149,Riverview Business Park,,53.328293,-6.37485,,,,
8230DB006150,6150,Aras na Cluaine,,53.32828,-6.38512,,,,
8230DB006152,6152,Aras na Cluaine,,53.328428,-6.384168,,,,
8230DB006153,6153,Riverview Business Park,,53.328432,-6.374515,,,,
8230DB006154,6154,Killeen Road,,53.326432,-6.360389,,,,
8230DB006155,6155,Nangor Road East,,53.324985,-6.355175,,,,
8230DB006163,6163,Greentrees Park,,53.309462,-6.320687,,,,
8230DB006170,6170,South City Business Park,,53.277099,-6.375009,,,,
8230DB006184,6184,Greenoge,,53.2966622831844,-6.47053518978839,,,,
8230DB006185,6185,Greenoge,,53.296703740181,-6.47026367054978,,,,
8230DB006186,6186,Grants Row,,53.2930614154802,-6.47219392361914,,,,
8230DB006187,6187,Ballynakelly,,53.2950889867214,-6.48883325442412,,,,
8230DB006188,6188,Tay Lane,,53.293683,-6.478652,,,,
8230DB006215,6215,Grants Row,,53.294078,-6.471558,,,,
8230DB006216,6216,Tay Lane,,53.294,-6.48194,,,,
8230DB006242,6242,Rosebank,,53.3282983718598,-6.39384192089457,,,,
8230DB006243,6243,Willow Road,,53.3270818148223,-6.36581339914424,,,,
8230DB006244,6244,Alpine Heights,,53.3227296405109,-6.40820681895113,,,,
8230DB006245,6245,Alpine Heights,,53.3228580120697,-6.4083971888321,,,,
8230DB006247,6247,Dunawley Avenue,,53.325485,-6.405192,,,,
8230DB006277,6277,Stocking Avenue,,53.2729125499162,-6.3130172691379,,,,
8230DB006278,6278,Stocking Wood,,53.2733455239439,-6.31566919536748,,,,
8230DB006279,6279,Woodstown,,53.2717801942454,-6.32258285451486,,,,
8230DB006280,6280,Dalriada,,53.2710828230388,-6.32604365560193,,,,
8230DB006282,6282,Dalriada Park,,53.271636,-6.328961,,,,
8230DB006283,6283,Dalriada Court,,53.272334,-6.329413,,,,
8230DB006285,6285,Dalriada,,53.2711308949889,-6.32626667906175,,,,
8230DB006286,6286,Woodstown,,53.27193661979,-6.32220188633677,,,,
8230DB006287,6287,Stocking Wood,,53.2734534408376,-6.31630970653943,,,,
8230DB006288,6288,Stocking Avenue,,53.2729429684858,-6.31262622436324,,,,
8230DB006289,6289,Adamstown Station,,53.336262,-6.468398,,,,
8230DB006290,6290,Adamstown Station,,53.336322,-6.46851,,,,
8230DB006298,6298,Airpark Avenue,,53.2745067496267,-6.30374776101625,,,,
8230DB006324,6324,Prospect Estate,,53.2763361471319,-6.30219078012477,,,,
8230DB006325,6325,Airpark Avenue,,53.2745482533152,-6.30350620244663,,,,
8230DB006326,6326,Woodstown Shopping Centre,,53.275373,-6.331349,,,,
8230DB006335,6335,Dalriada Court,,53.272584,-6.329898,,,,
8230DB006336,6336,Prospect Estate,,53.2764362415534,-6.30227678484762,,,,
8230DB006339,6339,Stocking Lane,,53.2793568421004,-6.30097630274505,,,,
8230DB006341,6341,Stocking Hill,,53.2730124593093,-6.30865003973912,,,,
8230DB006342,6342,Stocking Hill,,53.273047167882,-6.30792894978135,,,,
8230DB006343,6343,Glenvara Park,,53.2796,-6.331574,,,,
8230DB007015,7015,Lynche's Lane,,53.330687,-6.431483,,,,
8230DB007016,7016,Lynche's Lane,,53.330753,-6.431766,,,,
8230DB007049,7049,Vesey Park,,53.351305390136,-6.44939732270117,,,,
8230DB007050,7050,Hillcrest,,53.351021,-6.45106,,,,
8230DB007062,7062,Tallaght Leisure Centre,,53.28481,-6.393494,,,,
8230DB007063,7063,Rosemount SC,,53.2902443257162,-6.29802422667138,,,,
8230DB007064,7064,Rosemount SC,,53.2895096418306,-6.29818843239258,,,,
8230DB007065,7065,Ballyroan Road,,53.2883606677046,-6.29829410000869,,,,
8230DB007066,7066,Butterfield Park,,53.2877029553567,-6.29629533267245,,,,
8230DB007067,7067,Whitechurch Way,,53.2778338338952,-6.28875510387519,,,,
8230DB007068,7068,St Enda's Park,,53.284661,-6.281028,,,,
8230DB007069,7069,Boden Park,,53.27917,-6.30469,,,,
8230DB007070,7070,Boden Park,,53.2794290972526,-6.30668706617066,,,,
8230DB007117,7117,Castlegate Drive,,53.3376401706649,-6.46091525036735,,,,
8230DB007118,7118,Stratton Grove,,53.3373386367937,-6.46401948399373,,,,
8230DB007119,7119,Castlegate Drive,,53.3378133319783,-6.45970769023676,,,,
8230DB007120,7120,Stratton Grove,,53.337556851648,-6.46351609880674,,,,
8230DB007121,7121,Whitestown Industrial Estate,,53.2784056572987,-6.37392445033868,,,,
8230DB007122,7122,Tallaght Stadium,,53.282616,-6.374889,,,,
8230DB007123,7123,Tallaght Stadium,,53.283295,-6.375254,,,,
8230DB007127,7127,Castlegate Walk,,53.3382071139868,-6.45679527574226,,,,
8230DB007128,7128,Castlegate Walk,,53.3379670784349,-6.45699915870074,,,,
8230DB007137,7137,Griffeen Avenue,,53.3406696929154,-6.44364105656474,,,,
8230DB007138,7138,Johnsbridge Avenue,,53.3412923405919,-6.44521026847398,,,,
8230DB007139,7139,Rossberry Avenue,,53.3392745036581,-6.43729457556755,,,,
8230DB007140,7140,Rossberry Avenue,,53.3392307652722,-6.43738627747236,,,,
8230DB007141,7141,Haydens Park,,53.339735,-6.440867,,,,
8230DB007142,7142,Foxborough Rise,,53.339873,-6.428803,,,,
8230DB007143,7143,Castlegate Way,,53.34014,-6.45296,,,,
8230DB007165,7165,Robin Villas,,53.3572174628075,-6.3742906389522,,,,
8230DB007168,7168,Newcastle Road,,53.3452148285963,-6.45172104034758,,,,
8230DB007177,7177,Tynan Hall,,53.306945,-6.37278,,,,
8230DB007178,7178,Tynan Hall,,53.307028,-6.372912,,,,
8230DB007180,7180,Kiltipper Way,,53.27697,-6.372749,,,,
8230DB007181,7181,Tallaght Square,,53.28604,-6.37358,,,,
8230DB007183,7183,Kiltipper Way,,53.277064,-6.372431,,,,
8230DB007184,7184,Esker Lane,,53.352158,-6.436192,,,,
8230DB007185,7185,Woodview,,53.354762217691,-6.46092931620596,,,,
8230DB007186,7186,Lucan Spa Hotel,,53.356795,-6.465258,,,,
8230DB007187,7187,Kew Park,,53.3575628311399,-6.46763403856297,,,,
8230DB007193,7193,Tandy's Lane,,53.353999,-6.458914,,,,
8230DB007201,7201,Lindisfarne Walk,,53.328102,-6.411355,,,,
8230DB007214,7214,Belgard Square West,,53.287501372315,-6.37522894499147,,,,
8230DB007222,7222,Killinarden Enterprise Park,,53.277207,-6.377659,,,,
8230DB007229,7229,Takeda,,53.330089,-6.451083,,,,
8230DB007230,7230,Cuisine de France,,53.3223763429656,-6.45377894420731,,,,
8230DB007231,7231,Finnstown Castle,,53.34036,-6.45274,,,,
8230DB007239,7239,The Oval,,53.3540614069948,-6.36892756671871,,,,
8230DB007331,7331,Killinarden Enterprise Park,,53.27713,-6.37783,,,,
8230DB007354,7354,Naas Road,,53.3169711453313,-6.3750853043832,,,,
8230DB007386,7386,Foxborough Park,,53.3400524653444,-6.42741471356991,,,,
8230DB007395,7395,Slade Hill,,53.2652109743294,-6.44119599865073,,,,
8230DB007432,7432,Millrace Walk,,53.281876,-6.450248,,,,
8230DB007440,7440,An Post Edmonstown,,53.2761302274519,-6.29720552137443,,,,
8230DB007441,7441,The Merry Ploughboy,,53.2643730950558,-6.29716303819431,,,,
8230DB007442,7442,St Enda's GAA Club,,53.2824897977056,-6.30070203345296,,,,
8230DB007443,7443,Templeroan Estate,,53.2814641732317,-6.30695153563064,,,,
8230DB007444,7444,The Glen,,53.2823865090999,-6.29913139992251,,,,
8230DB007445,7445,Scholarstown Road,,53.2796117510219,-6.30246583777698,,,,
8230DB007446,7446,Templeroan Estate,,53.2811782038811,-6.30706781981242,,,,
8230DB007447,7447,Grange Golf Club,,53.2815889391873,-6.28112145613443,,,,
8230DB007448,7448,Grange Golf Club,,53.281736988145,-6.28141545916275,,,,
8230DB007449,7449,Ballyboden Crescent,,53.2818173347135,-6.29577962324492,,,,
8230DB007459,7459,Bianconi Avenue East,,53.290842,-6.427288,,,,
8230DB007460,7460,Citywest SC,,53.2826316202697,-6.42153047322322,,,,
8230DB007473,7473,Foxdene Gardens,,53.3390526490492,-6.4082746923561,,,,
8230DB007510,7510,Coldcut Crescent,,53.347196,-6.384513,,,,
8230DB007550,7550,Donomore Crescent,,53.273526,-6.380572,,,,
8230DB007563,7563,Weston Hockey Club,,53.3455700830502,-6.45139276217704,,,,
8230DB007714,7714,Cuisine de France,,53.3221886579207,-6.4538607856632,,,,
8230DB007748,7748,Divine Mercy NS,,53.3399111526436,-6.4153759794879,,,,
8230DB007749,7749,Dodsborough Road,,53.3505986745675,-6.46424875975904,,,,
8230DB007750,7750,Dunawley,,53.325778871765,-6.40501575556425,,,,
8230DB007751,7751,Esker Glebe,,53.3506982580508,-6.43867925875219,,,,
8230DB007752,7752,Esker Park,,53.3524015382188,-6.43080570030289,,,,
8230DB007754,7754,Clayton Hotel,,53.3537969976216,-6.40119061274351,,,,
8230DB007756,7756,Clondalkin Fonthill,,53.3332606202114,-6.40664352060018,,,,
8230DB007757,7757,Clondalkin Fonthill,,53.3335523000919,-6.40694796688463,,,,
8230DB007760,7760,Glen Vale,,53.3447268311909,-6.42610123694309,,,,
8230DB007761,7761,Glen Vale,,53.3442584251257,-6.42670422693716,,,,
8230DB007762,7762,Haydens Lane,,53.3429982734461,-6.44645480098654,,,,
8230DB007763,7763,Haydens Lane,,53.3434521376991,-6.44610789180311,,,,
8230DB007768,7768,Larkfield,,53.3544513469234,-6.41791622056399,,,,
8230DB007769,7769,Larkfield,,53.3544393514295,-6.41836733955659,,,,
8230DB007772,7772,Liffey Avenue,,53.3537599008419,-6.41322484228442,,,,
8230DB007773,7773,Liffey Avenue,,53.353686635407,-6.41312240830811,,,,
8230DB007774,7774,Lucan Garda Station,,53.3563059149298,-6.45103358096086,,,,
8230DB007775,7775,Lucan Main Street,,53.3559854577094,-6.4498884340689,,,,
8230DB007776,7776,Buirg an Rí,,53.3391606054549,-6.41909801963012,,,,
8230DB007780,7780,Méile an Rí,,53.3398289056121,-6.41527390761358,,,,
8230DB007781,7781,Monastery Gate,,53.318357,-6.375873,,,,
8230DB007782,7782,Monastery Gate,,53.318114,-6.375162,,,,
8230DB007783,7783,Foxdene Avenue,,53.3412856295808,-6.41127018718308,,,,
8230DB007784,7784,Foxdene Avenue,,53.3411856120282,-6.41118379846406,,,,
8230DB007791,7791,Red Cow Luas,,53.3171369630013,-6.37011086808257,,,,
8230DB007792,7792,Saint Lomans Road,,53.3540035212229,-6.40789787952109,,,,
8230DB007793,7793,Saint Lomans Road,,53.3538559794186,-6.40761795504629,,,,
8230DB007796,7796,Somerton,,53.3429665550147,-6.45231312649054,,,,
8230DB007797,7797,Somerton,,53.34333,-6.45201,,,,
8230DB007800,7800,The Paddocks Drive,,53.3476213982444,-6.46546725968765,,,,
8230DB007801,7801,The Paddocks Drive,,53.3490241137155,-6.4648160574618,,,,
8230DB007803,7803,Tor an Rí,,53.3390508450358,-6.41827614049734,,,,
8230DB007806,7806,St Andrews Drive,,53.3545562472223,-6.4231251515908,,,,
8230DB007807,7807,St Andrews Drive,,53.3544684497215,-6.42260260567956,,,,
8230DB007808,7808,Willsbrook Park,,53.3529675481706,-6.42737492536051,,,,
8230DB007809,7809,Willsbrook Park,,53.3527419705159,-6.42730812072592,,,,
8230DB007810,7810,Woodview Heights,,53.3517430714695,-6.46308100994575,,,,
8230DB007875,7875,Ninth Lock Road,,53.3271828190871,-6.39509987726236,,,,
8230DB007878,7878,Cappaghmore,,53.3310739923675,-6.39906772380998,,,,
8230DB007879,7879,Cappaghmore,,53.3311954085243,-6.3994085071375,,,,
8230DB007880,7880,Main Street,,53.3206856645393,-6.39318217095721,,,,
8230DB007881,7881,Liffey Valley South,,53.349318,-6.390964,,,,
8230DB007884,7884,Liffey Valley Shopping Centre,,53.354078,-6.392001,,,,
8230DB007886,7886,Red Cow Luas,,53.316654,-6.370925,,,,
8230DB007887,7887,Red Cow Luas,,53.317045,-6.37058,,,,
8230DB007892,7892,Adamstown Boulevard,,53.3386782510057,-6.46964770913867,,,,
8230DB007896,7896,Gandon Park,,53.3466054572439,-6.46265001590458,,,,
8230DB007897,7897,Somerton Avenue,,53.3447079924381,-6.45283579213625,,,,
8230DB007898,7898,Adamstown Avenue,,53.3382092962552,-6.46882356670431,,,,
8230DB007899,7899,Somerton Court,,53.3452680606115,-6.45374670253339,,,,
8230DB007900,7900,Gandon Park,,53.3466200496288,-6.46308506064368,,,,
8230DB007909,7909,The Glen,,53.2822757186835,-6.29892583641297,,,,
8230DB007940,7940,Liffey Valley South,,53.349653,-6.391146,,,,
8230DB007960,7960,Old Bawn Terrace,,53.27963,-6.358297,,,,
8230DB007961,7961,Firhouse Road,,53.2805076899105,-6.34509604512889,,,,
8230DB007966,7966,Rathfarnham SC,,53.2954172767558,-6.29835862052667,,,,
8230DB007967,7967,Citywest SC,,53.2827470180647,-6.42142123870602,,,,
8230DB007968,7968,Ballyboden St Endas,,53.282667723117,-6.30183478657508,,,,
8230DB007974,7974,Ballyboden St Endas,,53.28257,-6.30184,,,,
8230DB007976,7976,Liffey Valley West,,53.352713,-6.396079,,,,
8230DB007979,7979,Newlands Golf Club,,53.31108,-6.38941,,,,
8230DB007986,7986,St. Helen's,,53.3423156286319,-6.4687365095647,,,,
8230DB007987,7987,St. Helen's,,53.3421693844471,-6.46854651497138,,,,
8230DB007988,7988,Shackleton Point,,53.3443749813964,-6.4667252808429,,,,
8230DB007989,7989,Shackleton Point,,53.3442551063498,-6.46648928132982,,,,
8230DB007990,7990,Tandy's Lane,,53.3465099292417,-6.46570243322276,,,,
8230DB008029,8029,Liffey Valley Shopping Centre,,53.354429,-6.392694,,,,
8230DB008030,8030,The Square,,53.285613,-6.372555,,,,
8230DB008031,8031,The Square,,53.285748,-6.372595,,,,
8230DB008059,8059,Liffey Valley SC,,53.3542722914604,-6.39241471896282,,,,
8230DB008060,8060,Liffey Valley SC,,53.3539244492091,-6.39194709471129,,,,
8230DB008061,8061,Liffey Valley SC,,53.3542984324261,-6.39235364513658,,,,
8230DB008062,8062,Liffey Valley SC,,53.3545380681384,-6.39279530305583,,,,
8230DB008063,8063,The Square,,53.2858208172603,-6.37260798247234,,,,
8230DB008064,8064,Cheeverstown Luas,,53.2910357245486,-6.40736042293249,,,,
8230DB008065,8065,Kingswood Road,,53.2943335248466,-6.41607355417808,,,,
8230DB008066,8066,Green Isle Road,,53.3040071097096,-6.42168741793346,,,,
8230DB008067,8067,Kingswood BP,,53.3068967437754,-6.42474704991945,,,,
8230DB008068,8068,Nangor,,53.318877,-6.430865,,,,
8230DB008070,8070,Kishoge Station,,53.334876,-6.430848,,,,
8230DB008071,8071,Griffeen Avenue,,53.3410812536067,-6.42841308198782,,,,
8230DB008072,8072,Kishoge Station,,53.334191,-6.430694,,,,
8230DB008074,8074,Nangor,,53.318912,-6.431434,,,,
8230DB008075,8075,Kingswood BP,,53.3071355363937,-6.42445314736056,,,,
8230DB008076,8076,Green Isle Road,,53.3041560591542,-6.42139683266572,,,,
8230DB008077,8077,Kingswood Road,,53.294030493979,-6.41558972425176,,,,
8230DB008086,8086,Greenogue IE,,53.2905026163675,-6.46820525224467,,,,
8230DB008087,8087,Greenogue Rdbt,,53.2919541015583,-6.47205343453301,,,,
8230DB008088,8088,Main Street,,53.2996285576128,-6.49956521939384,,,,
8230DB008090,8090,Greenogue Rdbt,,53.2918854506578,-6.47160587218403,,,,
8230DB008091,8091,Greenogue IE,,53.2896346297339,-6.46640635034677,,,,
8230DB008338,8338,Weston,,53.34898611,-6.489501944,,,,
8230DB008339,8339,Weston,,53.34794694,-6.491185,,,,
8230DB07755,7755,Clayton Hotel,,53.3535458643885,-6.40123005703324,,,,
8230GA00338,0,Cookstown,,53.293311,-6.384038,,,,
8230GA00339,0,Cookstown,,53.29325763,-6.384116138,,,,
8230GA00341,0,Hospital,,53.289374,-6.378766,,,,
8230GA00342,0,Hospital,,53.28931333,-6.378925111,,,,
8230GA00344,0,Tallaght,,53.287523,-6.374685,,,,
8230GA00345,0,Tallaght,,53.28740296,-6.37460272,,,,
8230GA00347,0,Belgard,,53.299145,-6.374808,,,,
8230GA00348,0,Belgard,,53.29929146,-6.375066459,,,,
8230GA00350,0,Kingswood,,53.303586,-6.365409,,,,
8230GA00351,0,Kingswood,,53.30369079,-6.365506429,,,,
8230GA00353,0,Red Cow,,53.31674596,-6.369780553,,,,
8230GA00354,0,Red Cow,,53.316725,-6.369919,,,,
8230GA00392,0,Fettercairn,,53.293395,-6.395875,,,,
8230GA00393,0,Fettercairn,,53.293487,-6.395935,,,,
8230GA00395,0,Cheeverstown,,53.29100614,-6.40649151,,,,
8230GA00396,0,Cheeverstown,,53.291084,-6.406574,,,,
8230GA00412,0,Citywest Campus,,53.28779976,-6.418820111,,,,
8230GA00413,0,Citywest Campus,,53.28786423,-6.418937723,,,,
8230GA00415,0,Fortunestown,,53.284178,-6.424724,,,,
8230GA00416,0,Fortunestown,,53.28431005,-6.424753138,,,,
8230GA00418,0,Saggart,,53.28464,-6.437787,,,,
8230GA00419,0,Saggart,,53.284725,-6.43779,,,,
8230GD10105,10105,Scholarstown Park,,53.2792508791915,-6.3099633124063,,,,
8230GD10109,10109,Brookview,,53.285699,-6.410199,,,,
8230GD10110,10110,Stone Masons Court,,53.284429,-6.420189,,,,
8230GD10150,10150,Mac Uilliam,,53.285323,-6.417757,,,,
8230GD10151,10151,Brookview,,53.285801,-6.409805,,,,
8230GD10154,10154,Scholarstown Park,,53.2793777050522,-6.31003328977485,,,,
8230GD10335,10335,Rokeby Park,,53.3637500211944,-6.45536141551963,,,,
8230GD10385,10385,Rathcoole,,53.2841675059601,-6.46342262467874,,,,
8230IR0036,0,Clondalkin Fonthill,,53.33337,-6.406279,,,,
8230IR0128,0,Adamstown,,53.336295,-6.46911,,,,
8230LL12038,12038,Glenasmole,,53.225384,-6.340015,,,,
8230LL12039,12039,Upper Reservoir,,53.226039,-6.350155,,,,
8230LL12040,12040,Cunard,,53.229371,-6.342221,,,,
8230LL12042,12042,Balfes Lane,,53.235124,-6.36435,,,,
8230LL12043,12043,Brakes of Cunard,,53.236556,-6.349482,,,,
8230LL12044,12044,Ballinascorney,,53.25026,-6.37673,,,,
8230LL12045,12045,Glenasmole National School,,53.245337,-6.357789,,,,
8230LL12046,12046,Friarstown,,53.25814,-6.35784,,,,
8230LL12047,12047,Friarstown,,53.25832,-6.35799,,,,
8230LL12048,12048,St. Anne's Church,,53.26422,-6.36075,,,,
8230LL12049,12049,St. Anne's Church,,53.2643,-6.3606,,,,
8230LL12069,12069,Allagour,,53.24618,-6.37615,,,,
8230LL12098,12098,Killakee,,53.240031,-6.320386,,,,
8230LL12099,12099,Killakee,,53.240045,-6.320524,,,,
8230LL12100,12100,Cruagh Wood,,53.242072,-6.312553,,,,
8230LL12101,12101,Cruagh Wood,,53.242184,-6.312686,,,,
8230LL12102,12102,Tibradden,,53.243343,-6.295369,,,,
8230LL12103,12103,Hell Fire Club,,53.25323,-6.32093,,,,
8230LL12104,12104,Hell Fire Club,,53.25351,-6.32114,,,,
82400000035,13624,Travelodge Ballymun,,53.396484,-6.263126,,,,
8240000005,12603,Dublin Airport Terminal 2 Zone 20,,53.42672,-6.23918,,,,
8240000014,11779,Oldtown,,53.52423,-6.31661,,,,
8240000015,11763,Naul,,53.58611,-6.29002,,,,
8240000022,11759,Oldtown,,53.52449,-6.31726,,,,
8240000023,13619,Premier Inn Swords,,53.445161,-6.226273,,,,
8240000024,13620,FoodCentral,,53.439455,-6.283576,,,,
8240000025,12064,Swords Nursing Home,,53.46641,-6.27506,,,,
8240000026,13621,FoodCentral,,53.442141,-6.282795,,,,
8240000027,13622,FoodCentral,,53.45036,-6.27859,,,,
8240000034,13623,Miller's Glen,,53.471172,-6.239063,,,,
8240000196,0,Holywell Cres South,,53.4436407722009,-6.21114652933249,,,,
